pool_hash,epoch_no,ticker_name,json,metadata_url,metadata_hash,metadata_registered_tx_hash
159bd971439653da2b97d12facae06ff5e6d7410d074edaab425202b,263,A3C,"{""description"":""Secured by the Cardano network A3C stake pool focuses on community and support through social arbitrage. Once our pool becomes profitable we will be donating a portion of rewards to charity. Visit us on telegram: https://t.me/joinchat/-bfrCYmeBzM3YmUx"",""homepage"":""https://www.a3cmodernconsulting.com"",""name"":""A3C Cardano Pool"",""ticker"":""A3C""}",https://a3c-pool.s3.ca-central-1.amazonaws.com/metadata.json,4tGUwH1wAg310ARhZWql3f9cOnAQFADJfOCyN1kqPZo=,07db0d95dc71d66bd9cc02b49cf8dbd77bfa4972556c10243b061fa3bb12ef39
cb87bf12be816ecd5cd6e167442670e4024d85e0005c8623651b371f,378,A4G,"{""description"":""1. Supporting the Cardano Africa vision 2. World Mobile Rewards & EarthNode Operator 3. Donating 33% of margin fees to Save The Children!"",""homepage"":""https://www.ada4good.com"",""name"":""ADA4Good - WMT & EarthNode Operator"",""ticker"":""A4G""}",https://raw.githubusercontent.com/Golden-VS/cnode/main/metadata4,EijwSsTKy9iioMgfIv2ezVlraAWCHkwSgVx1MDPdSEQ=,0387e101cc94e9980ab711492922ccefc5cbffa8c55a0e6e21993e11892e9ea1
cb87bf12be816ecd5cd6e167442670e4024d85e0005c8623651b371f,250,A4G,"{""description"":""This is a Cardano Charity Pool! We will donate 50% to a Quarterly changing charity!"",""homepage"":""https://www.ada4good.com"",""name"":""ADA 4 GOOD"",""ticker"":""A4G""}",https://git.io/JtxQ3,LhKpi8OOUpqYnorMY+ir2Io5XhcAU1xo1p5G6B4qFMY=,c23ed4b93fc1f250377687bde5aa3687d6855bc1b50057cb7047b655ee01c025
cb87bf12be816ecd5cd6e167442670e4024d85e0005c8623651b371f,287,A4G,"{""description"":""1. We support the Cardano Africa vision 2. Share World Mobile Tokens staking rewards 3. Donate 50% of margin fees to Save The Children!"",""homepage"":""https://www.ada4good.com"",""name"":""ADA4Good"",""ticker"":""A4G""}",https://raw.githubusercontent.com/Golden-VS/cnode/main/metadata2,l47M4o8lsTBXD3oGLAOvfKGFwo+O/YIBfeYqhDu0c6w=,52340845714dc5692f8b53237db7069558111c9e4932dda884d57742d9bf53aa
cb87bf12be816ecd5cd6e167442670e4024d85e0005c8623651b371f,250,A4G,"{""description"":""This is a Cardano Charity Pool! We will donate 50% to a Quarterly changing charity!"",""homepage"":""https://www.ada4good.com"",""name"":""ADA 4 GOOD"",""ticker"":""A4G""}",https://tinyurl.com/huyvm5k5,P7HS9VnpKJ2DZFoN7eNkl7l4R2dEq/M2LYhSKpqe08o=,3eec967c9501bd5f1844c1cb77a8ca09ece1de7215d93227ae72c1eaaf91342e
cb87bf12be816ecd5cd6e167442670e4024d85e0005c8623651b371f,261,A4G,"{""description"":""This is a Professional Cardano Charity Pool! We donate 50% of Fees to causes supporting children in need! Check our website!"",""homepage"":""https://www.ada4good.com"",""name"":""ADA4GOOD"",""ticker"":""A4G""}",https://raw.githubusercontent.com/Golden-VS/cnode/main/metadata,9U3kTxCTzhInBPRnL5uslmB6EVz9uRB6320w97CpcRA=,8884acc626daaa33dc678dd3d68fe31fcc0da066d684f53080ed329f32979c69
cb87bf12be816ecd5cd6e167442670e4024d85e0005c8623651b371f,341,A4G,"{""description"":""1. We support the Cardano Africa vision 2. Ardana ISPO & World Mobile Token Bonus 3. Donate 33% of margin fees to Save The Children!"",""homepage"":""https://www.ada4good.com"",""name"":""ADA4Good"",""ticker"":""A4G""}",https://raw.githubusercontent.com/Golden-VS/cnode/main/metadata3,ODk9DdCrZJWSdatYvPoXIK/RlFxSFd/aglP0JOMJn18=,45cba10263d253aa4b29ee494b46884712f104ba07b530558d9b0d32951515d6
68edf81e0f10a4469191006506ca877460e7a9c5721e1c58709f3a22,363,AA1,"{""description"":""The first Astarter official staking pool"",""homepage"":""https://astarter.io/"",""name"":""Astarter"",""ticker"":""AA1""}",https://raw.githubusercontent.com/d5c5ceb0/t/main/meta.json,4lk2Q6i2YxLkVBW2LZcC7KB3rg5UPCNmUqOrHjSKe8c=,bcf29130ba3ffd9710b02aa64126e50ad41ebd8f9f71d61cab3c13702efd898e
fcbfb4a3c18f890de7a51f68603b18e654f8b432abdda17c53a0d586,208,AAA,"{""description"":""AAA Pool"",""homepage"":""https://stakelovelace.io/aaa/"",""name"":""AAA"",""ticker"":""AAA""}",https://raw.githubusercontent.com/hodlonaut/a/master/aaa.json,DJMSreTj4Ca/V9N/FxrLjJV8YmR0ZDmk1owOffxyBbM=,69fb8e3454d9d1d81da144212a8860e5e6dac347ded3d0c0892319213d0c64de
fcbfb4a3c18f890de7a51f68603b18e654f8b432abdda17c53a0d586,230,AAA,"{""description"":""AAA Pool"",""homepage"":""https://stakelovelace.io"",""name"":""AAA"",""ticker"":""AAA""}",https://raw.githubusercontent.com/stakelovelace/pub/main/a.json,Hy+9JRyBkDJmAjn79zt6RTndG2WoWheMf2suDOcFnQs=,00dc77df2e244a0bd0f9d362122b63fc11bb32895375b81be6d9882a3d2682bd
ec7871705e483ac323f53c0f68f9c776a72b785967c444c9bf119393,294,AAA2,"{""description"":""RETIRING IN EPOCH 309. Please (re)delegate to AAA. Variable fee will be gradually incremented as pool gets closer to retiremen epoch. NOTE: Due to a known SMASH server bug this pending-reirement pool will sometimes be absent in Daedalus wallet pool list."",""homepage"":""https://stakelovelace.io/aaa/"",""name"":""RETIRING IN EPOCH 309, (re)delegate to AAA"",""ticker"":""AAA2""}",https://raw.githubusercontent.com/stakelovelace/pub/main/a6.json,Uj5uL+TxFW2JielTTjdp+lVy/dMuMtZK0XJVaKGH8Is=,feb963a810eb2472b6ee71dc46253a74ca982ad67ab6a78e8b0edc446f6b9647
ec7871705e483ac323f53c0f68f9c776a72b785967c444c9bf119393,292,AAA2,"{""description"":""RETIRING IN EPOCH 309. Existing and new delegators, please (re)delegate to AAA."",""homepage"":""https://stakelovelace.io/aaa/"",""name"":""RETIRING IN EPOCH 309, (re)delegate to AAA"",""ticker"":""AAA2""}",https://raw.githubusercontent.com/stakelovelace/pub/main/a4.json,2GVsXnv9ygsKBokAH7jSbAkgSp/o5HL68XhWJ6iw6ZA=,c1459d44af597a22dd69fb70a5cf6af24f392a0d1f1763a8911b92476b5bea2c
ec7871705e483ac323f53c0f68f9c776a72b785967c444c9bf119393,281,AAA2,"{""description"":""Existing and new delegators, please (re)delegate to AAA"",""homepage"":""https://stakelovelace.io/aaa/"",""name"":""Merging into AAA"",""ticker"":""AAA2""}",https://raw.githubusercontent.com/stakelovelace/pub/main/a3.json,abU6UmElqOjgR/4V6XZlsDkhF8TmlO8oFXH/cMKV9gg=,7fff1257f7941e7d441771c31226f86c579c7cdd382e9facd0c8405284dc63e1
ec7871705e483ac323f53c0f68f9c776a72b785967c444c9bf119393,208,AAA2,"{""description"":""AAA2 Pool"",""homepage"":""https://stakelovelace.io/aaa/"",""name"":""AAA2"",""ticker"":""AAA2""}",https://raw.githubusercontent.com/hodlonaut/a/master/aaa2.json,ZaORS9aHADv5JOjnqoYbTe5Xa/BvhD1WJGVy4bSoAG0=,88f0338efc7578f19f2c74f620c03a15c60110f2f379d295464167e4699b9001
ec7871705e483ac323f53c0f68f9c776a72b785967c444c9bf119393,295,AAA2,"{""description"":""RETIRING IN EPOCH 309. Please (re)delegate to AAA. Variable fee will be gradually incremented as pool gets closer to retirement epoch. NOTE: Due to a known SMASH server bug this pending-reirement pool will sometimes be absent in Daedalus wallet pool list."",""homepage"":""https://stakelovelace.io/aaa/"",""name"":""RETIRING IN EPOCH 309, (re)delegate to AAA"",""ticker"":""AAA2""}",https://raw.githubusercontent.com/stakelovelace/pub/main/a5.json,DflRBJ3dmqRM8fmdQq5bKIrYQUfftIX5euxT35TsXAc=,0504f2143c2d19399c6c8c59e3a389238f9616c1ba87963d8b1305d9aa6c27ce
ec7871705e483ac323f53c0f68f9c776a72b785967c444c9bf119393,282,AAA2,"{""description"":""Existing and new delegators, please (re)delegate to AAA. This pool will be retired after delegator migration is completed."",""homepage"":""https://stakelovelace.io/aaa/"",""name"":""Existing and new delegators, (re)delegate to AAA"",""ticker"":""AAA2""}",https://raw.githubusercontent.com/stakelovelace/pub/main/a2.json,Jg7E5/1Es2s9U4AHkB4PtZnv1sRU+l19VN9hV7gpPFI=,246f2d69686e69f866498b6c49814d221fe650d78c4f2fea6e42e0db8d1c1ee0
96cd4a3a846cad3a99b43a3632990ba2eba9a2153f736f78ab2ab3e1,367,AAATO,"{""description"":""Aaato is one of the most ancient Greek words (included in Homer's Odyssey, Rhapsody X,5). It means harmless, safe, not fraudulent. That's how I operate this pool and support Cardano's decentralisation."",""homepage"":""https://www.cryptovios.com/stake/ada/"",""name"":""AAATO"",""ticker"":""AAATO""}",https://tinyurl.com/mryznwd4,OVZ8TctjbsPXhmIZZQWKPm/zBm+d2dHNhtzD53+bTA8=,582afbb5de896f6c174c79054d904b1e1943df20b145951e42544a46ded10d6e
64f6bd547b5ec3c35e18d1b09956af8dd2e53b7da7a9b7f58f3c5580,273,AAAU1,"{""description"":""ADA coin bank Australia. 0.0% fees"",""homepage"":""https://adabank.com.au"",""name"":""ADABankAustralia"",""ticker"":""AAAU1""}",https://adabank.com.au/metadata.json,Yv9heXTPbeolcwEMohr6m3mGoBd+OiPu2Ph8i3DdZRk=,3b34876de704656c778613c904bc9ff1d1737c1cabb58914f36ec2feb297de51
db827cb962df26faab4c289f72f36aeee0e42453f1c78b27ea4e22ba,208,AACC,"{""description"":""Cardano Stake Pool"",""homepage"":""https://www.aastakepool.com"",""name"":""AACC"",""ticker"":""AACC""}",https://www.aastakepool.com/poolmeta.json,iH+ALisS/HaKZJhCIoZEzhbPTQx9gsNS0APhhFo2fnc=,8d46d97cef727486800d8ae161f52bf5f0b1c272b750f4e9dde44f16edb6a1b9
2f87930fa6d8ad4db23aba88921c35fb8c2f80999cad478de03b7171,301,AADA,"{""description"":""AirADA: Come Fly With Us - When You Win, We Win. Powered by Blockchain Developers. Stake, earn and learn along with our #GOAT Community — #StakeMan logo"",""homepage"":""http://AirAdaPool.com"",""name"":""AirAda"",""ticker"":""AADA""}",http://blockchain54.com/poolMetadata.json,y5iQszH6IMleIe+qiwYMZSkx2T9aD1JqG8gTQQREJkc=,efd03b7086b23b4acbff5aa25ba6a289407fbe0269496c7344de56005fdf9201
9bb1c8f7f46277e5c5ab6139cadffbfb3226be98a3227d00afbfc2bb,208,AARD,"{""description"":""It's a pig of a pool."",""homepage"":""https://pigofapool.github.io"",""name"":""Aardvark"",""ticker"":""AARD""}",https://pigofapool.github.io/pool/ada/aard/metadata.json,mTfj0Lv6LMWM4NraWs/ovU1Xbdyk2XyzN4VTf59ScTs=,faf0cf0197072d8509663e89afeda77c153c91b638df9da053306ec8ae2915bf
58e3124fbd0e33188658a616c97932e50ba40430d81d3ed61b33d2ab,280,AARN,"{""description"":""AARON is Reliable, highly available and secure Cardano staking pool. We welcome you to join us!"",""homepage"":""https://aaron-pool.site"",""name"":""AARON POOL"",""ticker"":""AARN""}",https://raw.githubusercontent.com/aarnpool/ada/main/m.json,BSpiTVvq/2894QycjDErgGC8xQr7B07MtWm77t8hcfQ=,636551d784930aec89c59573fe428a39d8fa6d1538066e5c2ad00db97c0f0ba8
ca6475b755a0a31d8cf77b9d42520ff8b5274bd9a5712aed95ac14ad,209,ABBA,"{""description"":""This is the staking queen."",""homepage"":""https://www.abba-staking.com/"",""name"":""ABBA - because Staking is like Good Music !"",""ticker"":""ABBA""}",https://www.abba-staking.com/meta-abba.json,cCOH74R7w6+o9hpHPlDB7GmTmfhgBRmbfT/2nCtHkCI=,348a43ea8e6a46fb21e21005bbbf117099ef34f035020414b9a024048468cd64
d0d8e5c2dfb06296b20071fd7365224d13d6e79cdfa4510d4ed315b4,209,ABC,"{""description"":""Block ABC - because decentralization matters."",""homepage"":""https://github.com/steffanjj/blockabc"",""name"":""Block ABC"",""ticker"":""ABC""}",https://bit.ly/39X5Agl,rH8zcv/Hn5A8NiONAlp687ee8+RqsKgKo6S5TLja6aA=,f6050ddb6ce33c305d73b365d617a34a5676e5cb2967a3ed73c6f19d56ad69cc
478bc2098b2ef7117a4dc1a618ea75ca37516be7c6a65fab763f72a2,322,ABC,"{""description"":""Earn extra reward tokens with low fees and help make Cardano more secure with our high-availability stake pool"",""homepage"":""https://abcstake.com/"",""name"":""ABC Stake Pool"",""ticker"":""ABC""}",https://abcstake.com/metadata/abc.1.json,qvR40ZgJ6cBO15cPpqAoO2UgMmSTkVATFbQ8k30Sf3M=,996e3b93f31715491b31fbc9802578e79e062ebe0d5fdb6d451704089f711fb8
478bc2098b2ef7117a4dc1a618ea75ca37516be7c6a65fab763f72a2,243,ABC,"{""description"":""Earn maximum reward with minimum fees and help make Cardano more secure with our high-availability stake pool"",""homepage"":""https://abcstake.com/"",""name"":""ABC Stake Pool"",""ticker"":""ABC""}",https://abcstake.com/metadata/abc.json,NEvfXcrdjtmcp8dblz3cYYMwwMHDcV2oVG5ctXEr89M=,f9985c9b26aeb33db8951ff601470f7e8da8060b3063cf8dd4a9324abacc8149
9c3bcf9d42f117cf4405d394e448ee1f46dd8c52b705decec29bcdc0,322,ABCDE,"{""description"":""ABCDEF"",""homepage"":""http://188.34.161.85"",""name"":""ABCDEF"",""ticker"":""ABCDE""}",http://188.34.161.85/ginkgopool.metadata.json,NrnNR+CiClNJt9ymG0HbL3lt/mWhjkpu1JHmAyABB8g=,0ee7d311d5ab5711a9e14dee0d942f31444842061270cab31d7222bc01c91f97
9c91d3511e7ea77b4f929cd73199e8270e203077c99dbd87c01a6f26,298,ABE,"{""description"":""It is most famous ADA pool of the world by IT Shacho"",""homepage"":""http://abepool.org"",""name"":""ABEpool"",""ticker"":""ABE""}",http://abepool.org/poolMetaData.json,g/qtPOX260dHkKeu+sFpPLkWtLShE51Wnenocliz3jk=,98befabea8f8a1f637adf935a4f498db5f4169bd7acb28d1907e5cf361f5be16
dacf06a23e4aaf119024e63deb79861ca175b24e7d44d97fb92b1a22,388,ABLE,"{""description"":""Single Stake Pool Operator. All Bare-Metal Servers. Multi-layer Security. Dedicated Relay Operators."",""homepage"":""https://able-pool.io"",""name"":""Able Stake Pool"",""ticker"":""ABLE""}",https://bit.ly/3ZDd4hO,dhfcuOeMsver/HPDh6+2TNLE7ZkpyeJdcIGYYRczNWY=,b0804902f257d23a6527f1c218b32d5bae59a6d69186c724146e47483223b6e4
dacf06a23e4aaf119024e63deb79861ca175b24e7d44d97fb92b1a22,378,ABLE,"{""description"":""Operating a Single Stake Pool. All Bare-Metal Servers. Multi-layer Security. Dedicated Relay Operators."",""homepage"":""https://able-pool.io"",""name"":""Able Stake Pool"",""ticker"":""ABLE""}",https://bit.ly/3GMLSpW,Kv09YjFUU1XRYrrSNglTIg+0oni/gIOOMRIW1tC207g=,897e081d273e5db80506050d03d588fe3e8a65c21607753239f53f8c79079212
dacf06a23e4aaf119024e63deb79861ca175b24e7d44d97fb92b1a22,409,ABLE,"{""description"":""Contributing to Cardano's network security only with Bare-Metal Server Nodes in 6 different locations. Each of them professionally managed by their own operator.| Contribu à la sécurité du réseau de Cardano uniquement avec des serveurs Bare-Metal."",""homepage"":""https://able-pool.io"",""name"":""Able Stake Pool"",""ticker"":""ABLE""}",https://bit.ly/3A1p412,HuRcJobehCnIMTANLeTMKv71efvkxuc1Xwx2+LiCnZU=,0916a4d18e97294aec3ad81e299c1a50e19341e61ce9bf8608e8c802df3b7f8c
dacf06a23e4aaf119024e63deb79861ca175b24e7d44d97fb92b1a22,372,ABLE,"{""description"":""Operating a Single Stake Pool. All Bare-Metal Servers. Multi-layer Security. Dedicated Relay Operators."",""homepage"":""https://able-pool.io"",""name"":""Able Stake Pool"",""ticker"":""ABLE""}",https://bit.ly/3sPSN9q,OJ8/pSr1tCEqOz/WuwACwYbs+CYOx93lRbYWOImjAV0=,63a6592e263368404a0f1e98d1dccf949086e5152df5b90dee977d9e2f52408e
ba27c7f34b8e0233ff7aaabb07974725fa2dd12805e879f90f68b05c,276,ABOBO,"{""description"":""With Abobolais Pool we will grow and secure Cardano Network Together"",""homepage"":""https://www.abobolaispool.com"",""name"":""Abobolais Pool"",""ticker"":""ABOBO""}",https://git.io/Jcnje,Xy9x1fHjX6dadVEoYEie+kH15zthBwSa44JZvwh4qkI=,a7f0523e06eb60c857d6a60f307988ceb5de6d6f6455baa167b87879967a25e4
317572319ddc2ffa13780b6171549b048318b1822c0ed33f46338221,250,ABPP,"{""description"":""Ada best pool pro"",""homepage"":""https://ada.bestpool.pro/"",""name"":""Ada best pool pro"",""ticker"":""ABPP""}",https://ada.bestpool.pro/ABPP_metadata.json,s/DUcN//LEoBh581I4dgEtsVDVscWaENZUeIVv8nsZE=,b19f360d199584e96659f001fdec6c3f1553903c3017354b15818dbec78edb0e
582d833069ed6fc3835b73167082ffc91ad922746cc74611e5881280,223,ABYTE,"{""description"":""Taking A BYTE out of centralization! Supported by 17+ years of IT and Cybersecurity expertise. Following best practices pool configuration and running on a security enhanced, enterprise-grade platform for reliable block minting."",""homepage"":""https://adabyte.io"",""name"":""ADAbyte"",""ticker"":""ABYTE""}",https://git.io/JTq7g,jNpMnTPj5JvSMZlzQyHR8x3RvqNKOVCneUNvVXf9iBg=,1132af8c672462f98496cb9f511b30951bf22014550fca254eeb3d0ec428884d
2fce76dab5c44fdd3bcaa886264a94014c0b94524dc1a4568dc1f10e,248,ACA,"{""description"":""Search Charles's AMA questions, updates, rants & sarcastic humor"",""homepage"":""https://AskCharlesAnything.com"",""name"":""ACA Pool"",""ticker"":""ACA""}",https://acapool.github.io/ACA/poolmeta.json,+KiOS5MBJmppH4D8FxNciIF2hisuNAHHv+UAxcaVBp0=,722124a4f3ccdf9be4088b919ddb57814ec5ad46e94de5883e0cef29ff26cfc3
599597342dcd3f6d188746698e1ee38c0523daaab650332a06fbab34,241,ACCS,"{""description"":""Located in Germany. Low fees and low commission"",""homepage"":""https://ada-cadabra.com"",""name"":""ADA Cadabra StakePool #1"",""ticker"":""ACCS""}",https://git.io/JtvbC,z4kTCHfDaGLa5DsO3eTv0CDGPr6H6FNTun90hW48U4Y=,63b9bff7a24754e157e3435d2766b066afcbfe8cfb59beabd07e354c0c49e3fe
fc79a939d5986c6565fc5e21bb5dd292261ac5da564c30385b3bb8d4,248,ACE,"{""description"":""Token Dynamics ACE Pool"",""homepage"":""https://ace.tokendynamics.net"",""name"":""Token Dynamics (ACE)"",""ticker"":""ACE""}",https://git.io/JtylG,+QrT1vYm8Icgs7bUFjZjvuJIoPSSaQYLGRJNjaaXSHw=,85153a3379214552f9b28469bcdcf42feb6e99a63fb974e4ecfef4ebe0e553bb
c9e3efb5bf364b63b9bec0ac6d3b6928070cc05a268083a2544f1bb6,242,ACE,"{""description"":""Come join the winning pool. 0PCT for 2021, 1PCT from 2022."",""homepage"":""https://github.com/ACEStaking/ACE"",""name"":""ACE Staking"",""ticker"":""ACE""}",https://cardanostakehouse.com/b7daae16-25fb-4ca6-99a6-bb8.json,0f4ExSyAEimDTnxjxzjpQOOUTHwrGxunT1o6dPnLI6Y=,0007bbb2b8430fc73af36992a2396a4791bad9f39fde0411c4648018cffa5e4f
0375bfa07ae3c81535a69f90da487a0e13fe536d8c129a989c54d19e,363,ACGW,"{""description"":""Acute gravity wave pool"",""homepage"":""https://github.com/AcuteGravityWavePool"",""name"":""AcuteGravityWavePool"",""ticker"":""ACGW""}",http://tinyurl.com/3tvb727k,cGE65xYb2DUgD1aAvxwNeFLT/tEugfLr/pzQFV7YYmk=,c6a8857858249471550d398a300c7bc777d2b34521578d77487bc540f262506f
b28779182109fd6a9ce24e7855aab7fd64890e58019c94541e9639a7,356,ACHN1,"{""description"":""The allcha.in I stake pool"",""homepage"":""https://allcha.in"",""name"":""The allcha.in I pool"",""ticker"":""ACHN1""}",https://allcha.in/ACHN1.json,muQ43VwSWnx4rIr5RoJOiFSu0xvHpxLbAbgk8mfKOvw=,df86e5670cffb2592b134a6a8d8704d11466ac528be4deadd855c4ca94a7228d
ad7672d51077091866aff6fb43f9f3b75d427c961f6de8a135b07219,311,ACI,"{""description"":""Bare metal pool that supports development of Blockademia project on Cardano blockchain."",""homepage"":""https://pool.smartcontract.hr"",""name"":""Blockademia"",""ticker"":""ACI""}",https://raw.githubusercontent.com/marin1602/apool/aci5/m.json,a2K8shmb2XzsHQ/bILZwjNoeFYT4eeuDeKItb3idw6w=,5cc20b725581e532a459fcd8bd0c393b4c68e145561f15ff57ff4f4622e5549e
ad7672d51077091866aff6fb43f9f3b75d427c961f6de8a135b07219,417,ACI,"{""description"":""Single pool that supports development of Blockademia project on Cardano blockchain."",""homepage"":""https://blockademia.com"",""name"":""Blockademia"",""ticker"":""ACI""}",https://meta.pools.pm/aci-m1686495826.json,2qflZRZQdsGink9WMhcBeVc8VhdhKpiMWiM5D4XmDDI=,52b575c484cd35795ea443fdcae191a6df95cc37b92b69f9bfb048f33fb4e396
ad7672d51077091866aff6fb43f9f3b75d427c961f6de8a135b07219,356,ACI,"{""description"":""Single pool that supports development of Blockademia project on Cardano blockchain."",""homepage"":""https://pool.smartcontract.hr"",""name"":""Blockademia"",""ticker"":""ACI""}",https://raw.githubusercontent.com/marin1602/apool/aci6/m.json,+Iqs6Y/FqyOTPVsuFgJW2seer8k6Ye7KGszhBSF+pZI=,c81731d19dd229654be72f38787da843ce0c0c3803d7ba2ad8d800fd6bc85c38
af6254651bde1e60fb9160d5f321010de5b2fa794e9b1a1163e592e0,318,ACID,"{""description"":""0 percent fee - cloud servers in US and Germany"",""homepage"":""https://acidpools.com"",""name"":""ACID Stake Pool"",""ticker"":""ACID""}",https://acidpools.com/acidpoolmetadata/poolMetaData.json,EiPw5Lx80PATSRJQiKHw5az4hOsMSoruPmpZleBKXO4=,baa425803bdf89889d2f6f33550e3203b29ddc6b5e6abf9e3385c297db86f6fd
0c2e0c5a062389a3fd6fafddae26344d490866d7a34cad981b20f96b,208,ACL,"{""description"":""Your Trust is our Motivation - A CardanoLand [ACL]"",""homepage"":""https://cardanoland.com"",""name"":""A CardanoLand pool ACL"",""ticker"":""ACL""}",https://raw.githubusercontent.com/SViksha/A/master/ACL.json,tqgiiUTBxmvI70/N/55vZ6zsxlW6ROhjCs11jG+urgw=,d0eda4c828fb188276178b84128c332e1eb80a1a2203ef1f0adf41438525b150
5f6ea5224bc7a6b1b722654b724328c3822ea73d8d17a4d6f38b86a2,240,ACL,"{""description"":""Your Trust is our Motivation - A CardanoLand [ACL]"",""homepage"":""https://cardanoland.com"",""name"":""A CardanoLand pool ACL"",""ticker"":""ACL""}",https://raw.githubusercontent.com/SViksha/A/master/ACL4.json,kM2pAdTmCNhpRfbB8ch+BvxT4WTnqG/MbTr6C1C6JPo=,97f2143bf7ad9ad14cf876da7e295684238a0b6c6e9d1e6a7d7d221245de248e
bdd750e173f3d606c1af13b8661da7c0b5fa43121741c593cceec822,209,ACL,"{""description"":""Your Trust is our Motivation - A CardanoLand [ACL]"",""homepage"":""https://cardanoland.com"",""name"":""A CardanoLand pool ACL"",""ticker"":""ACL""}",https://raw.githubusercontent.com/SViksha/A/master/ACL2.json,gKjapMXs0FJ4kTFyaUpGFY19bc2UpQN6htw8Rf0NRbQ=,cf804b3989621351b8e7c6bf21ad7633cf3c54f40728344ad627c18a1a53f651
0e773f93f9dab25a991cbb62922e4579ea7b0595ea183d0d7732961a,229,ACL,"{""description"":""Your Trust is our Motivation - A CardanoLand [ACL]"",""homepage"":""https://cardanoland.com"",""name"":""A CardanoLand pool ACL"",""ticker"":""ACL""}",https://raw.githubusercontent.com/SViksha/A/master/ACL3.json,pMjB3Cjyzi2xz4sjjaXJl5eW/Y8fpMeLLImpfBQKCGE=,a11a8dff614375d6a593afbcb5b0ff0d960332d68c18ce8994810dc1ce1dd122
9075ebe17e99f4b6d87e01869bc40f37cbe88ffa29f5deb8d61805a7,282,ACME,"{""description"":""Save more. Earn more. Get more. Stake with us to maximize your rewards."",""homepage"":""https://acmestaking.com"",""name"":""ACME Staking"",""ticker"":""ACME""}",https://www.acmestaking.com/poolMetaDataV2.json,1xC4MAZJL/uP1lKGnwfMgne90oYu6eaRMjclMOrTk7Q=,c0110eeae9e165468f1ed7bb9ea520e837aa8ab5d04385388df622fd959f330d
9075ebe17e99f4b6d87e01869bc40f37cbe88ffa29f5deb8d61805a7,300,ACME,"{""description"":""Maximize your rewards!"",""homepage"":""https://acmestaking.com"",""name"":""ACME Staking"",""ticker"":""ACME""}",https://www.acmestaking.com/poolMetadataV3.json,8nQZadJstIrs4EOAjyY/oR9Kakl42W1qeEuQfjwF7Bg=,4623f01fc3e378aa08a1314585f578333afc9a349516499bc415765fcb03a8bd
9075ebe17e99f4b6d87e01869bc40f37cbe88ffa29f5deb8d61805a7,339,ACME,"{""description"":""Earning you more."",""homepage"":""https://acmestaking.com"",""name"":""ACME Staking"",""ticker"":""ACME""}",https://www.acmestaking.com/poolMetadataV4.json,CbPF7qLRGUV4SwaQefhmYCFTmF9wWLfXB8ahQmFj/bE=,da4739987b49a9507526c2dbf08d580826e52e1ea4463a5da1a29268b358cc1d
1d1a0727f1cae44f801091fe2b80d5589f3ffed24c602a8df7cdb2a3,256,ACOL,"{""description"":""on Cloud, Secure and Reliable Staking pool with Mission to support Beekeeping"",""homepage"":""https://ada.CountessOfLovelace.io"",""name"":""CountessOfLovelace"",""ticker"":""ACOL""}",https://ada.countessoflovelace.io/meta.json,+k5uqZH2qkZ6VPiT03PKha8EKB6pdZe0A1+3Q24rMOE=,a5659e19eba069e9b9b6d8340383a58dfa7de118ae92555fe75d71be33aea387
71375058d06033230275fd28428bcf3eec6c47404654706583605f4d,209,ACORN,"{""description"":""An ultra low margin for as long as you want it. Secure and reliable. UK based."",""homepage"":""https://acornpool.net"",""name"":""Acorn pool"",""ticker"":""ACORN""}",https://tinyurl.com/yywr7afk,FKoNuQg4SMjKEXyl3HwU0i8wzbsCR1mVzWBm+yTfQso=,e0317467e6c814e5403b811291991fac5caac05565bc465f70c2b87b1cf1f0a1
71375058d06033230275fd28428bcf3eec6c47404654706583605f4d,319,ACORN,"{""description"":""THIS POOL IS RETIRING"",""homepage"":""https://acornpool.net"",""name"":""Acorn pool"",""ticker"":""ACORN""}",https://tinyurl.com/2pshpwmv,ximXwp2zAJhfVEWOCRV8KSaMq0dKC8rqj8MiTRooVCg=,b26f9a912c40ec9bd2b48dbefb32f872bd3e4a71385c79b07a67d4732486156e
73468a316c8cc777ec1b4f3b406e540c458b8ba4560477c9c9319c33,288,ACP,"{""description"":""A deep blue pool with sea salt, operated by Andrej"",""homepage"":""https://cpool.podzimek.org/"",""name"":""AndrejCardanoPool"",""ticker"":""ACP""}",https://cpool.podzimek.org/poolMetadata.json,do/ETHc7RjDJvhaxRkFjjpOBODrr3kfMK353xoRHCoI=,b80abbbe954f0cee53405719eb65d3cfe8bd9bf7ef3ad264e2113c467c942aa1
6e67b485616dc8a604e02a96b1efbf4c6c49919eea39c6805901e2df,208,ACP1,"{""description"":""AdaCryptoPool"",""homepage"":""https://adacryptopool.com/"",""name"":""AdaCryptoPool1"",""ticker"":""ACP1""}",https://adacryptopool.com/acp1/poolmeta.json,j9m3Uhg1PZzyyN+CV/ypKWVsN6rlvgmt+50EJDzwCW0=,83f5217b921523636cf90ddaa85b837ed9804ffab4ce51a5a3ff966c590e1079
